mlb_id,mlb_name,mlb_pos,mlb_team,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_position,davenport_id,espn_id,espn_name,espn_pos,fg_id,fg_name,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retrosheet_id,retrosheet_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth
552662,Stefen Romero,RF,SEA,R,R,1988,59550,romerst01,Stefen Romero,1953541,Stefen Romero,RF,ROMERO19850130A,32204,Stefen Romero,RF,11746,Stefen Romero,romerst01,9644,Stefen Romero,RF,romes001,Stefen Romero,4/1/2014,9644,Stefen Romero,RF,
452220,Stephen Drew,2B,NYY,L,R,1983,45606,drewst01,Stephen Drew,580789,Stephen Drew,2B,DREW19830316A,6298,Stephen Drew,2B,4251,Stephen Drew,drewst01,7560,Stephen Drew,2B,drews001,Stephen Drew,7/15/2006,7560,Stephen Drew,2B/SS,2B1
543155,Stephen Fife,P,LAD,R,R,1986,57836,fifest01,Stephen Fife,1910548,Stephen Fife,SP,FIFE19861004A,32038,Stephen Fife,SP,8077,Stephen Fife,fifest01,9241,Stephen Fife,P,fifes001,Stephen Fife,7/17/2012,9241,Stephen Fife,SP,
543668,Stephen Pryor,P,MIN,R,R,1989,65986,pryorst01,Stephen Pryor,1939520,Stephen Pryor,RP,PRYOR19890723A,31922,Stephen Pryor,RP,10663,Stephen Pryor,pryorst01,9202,Stephen Pryor,P,pryos001,Stephen Pryor,6/2/2012,9202,Stephen Pryor,RP,
544931,Stephen Strasburg,P,WSH,R,R,1988,61056,strasst01,Stephen Strasburg,1675980,Stephen Strasburg,SP,STRASBURG19880720A,30373,Stephen Strasburg,SP,10131,Stephen Strasburg,strasst01,8562,Stephen Strasburg,P,stras001,Stephen Strasburg,6/8/2010,8562,Stephen Strasburg,SP,SP3
519390,Stephen Vogt,C,OAK,L,R,1984,56945,vogtst01,Stephen Vogt,1667927,Stephen Vogt,C,VOGT19841101A,31032,Stephen Vogt,C,5000,Stephen Vogt,vogtst01,9147,Stephen Vogt,C,vogts001,Stephen Vogt,4/6/2012,9147,Stephen Vogt,C/1B,C1
571441,Steve Ames,P,MIA,R,R,1988,60681,amesst01,Steve Ames,1962292,Steven Ames,RP,AMES19880315A,31586,Steven Ames,RP,9615,Steven Ames,amesst01,9472,Steven Ames,P,amess001,Steve Ames,7/30/2013,9472,Steven Ames,RP,
518553,Steve Cishek,P,MIA,R,R,1986,55725,cishest01,Steve Cishek,1770784,Steve Cishek,RP,CISHEK19860618A,30963,Steve Cishek,RP,6483,Steve Cishek,cishest01,8836,Steve Cishek,P,cishs001,Steve Cishek,9/26/2010,8836,Steve Cishek,RP,RP1
502182,Steve Clevenger,C,BAL,L,R,1986,50170,clevest01,Steve Clevenger,1661426,Steve Clevenger,C,CLEVENGER19860405A,30135,Steve Clevenger,C,9542,Steve Clevenger,clevest01,9087,Steve Clevenger,C,clevs001,Steve Clevenger,9/26/2011,9087,Steve Clevenger,C,
447755,Steve Delabar,P,TOR,R,R,1983,45913,delabst01,Steve Delabar,1895303,Steve Delabar,RP,DELABAR19820528A,32026,Steve Delabar,RP,11827,Steve Delabar,delabst01,9066,Steve Delabar,P,delas001,Steve Delabar,9/11/2011,9066,Steve Delabar,RP,RP5
453580,Steve Edlefsen,P,SF,R,R,1985,53289,edlefst01,Steve Edlefsen,1666688,Steve Edlefsen,RP,EDLEFSEN19850627A,,,,2185,Steve Edlefsen,edlefst01,9022,Steve Edlefsen,P,edles001,Steve Edlefsen,8/21/2011,9022,Steve Edlefsen,RP,
544993,Steve Geltz,P,TB,R,R,1987,58219,geltzst01,Steve Geltz,1811025,Steven Geltz,RP,GELTZ19871101A,31393,Steven Geltz,RP,8402,Steve Geltz,geltzst01,9266,Steve Geltz,P,gelts001,Steve Geltz,8/16/2012,9266,Steve Geltz,RP,RP5
489002,Steve Johnson,P,BAL,R,R,1987,49386,johnsst02,Steve Johnson,1727408,Steve Johnson,SP,JOHNSON19870831A,30391,Steve Johnson,RP,4053,Steve Johnson,johnsst02,9205,Steve Johnson,P,johns001,Steve Johnson,7/15/2012,9205,Steve Johnson,SP,
543459,Steve Lombardozzi,2B,PIT,S,R,1988,58394,lombast02,Steve Lombardozzi,1740960,Steve Lombardozzi,2B,LOMBARDOZ19880920A,31996,Steve Lombardozzi,2B,5422,Steve Lombardozzi,lombast02,9038,Steve Lombardozzi,2B,lombs002,Steve Lombardozzi,9/6/2011,9038,Steve Lombardozzi,2B/LF,RF3
456665,Steve Pearce,1B,BAL,R,R,1983,48428,pearcst01,Steve Pearce,1221813,Steve Pearce,1B,PEARCE19830413A,28886,Steve Pearce,1B,9957,Steve Pearce,pearcst01,8117,Steve Pearce,1B,pears001,Steve Pearce,9/1/2007,8117,Steve Pearce,1B/LF,DH1
519330,Steve Susdorf,RF,PHI,L,L,1986,58722,susdost01,Steve Susdorf,1956688,Steve Susdorf,LF,SUSDORF19860328A,,,,8587,Steve Susdorf,susdost01,9470,Steve Susdorf,OF,susds001,Steve Susdorf,7/25/2013,9470,Steve Susdorf,LF,
476270,Steve Tolleson,2B,TOR,R,R,1983,49084,tollest01,Steven Tolleson,1103735,Steve Tolleson,2B,TOLLESON19831101A,29437,Steve Tolleson,2B,4450,Steve Tolleson,tollest01,8719,Steve Tolleson,2B,tolls001,Steven Tolleson,4/28/2010,8719,Steve Tolleson,2B/3B,SS2
452722,Steven Lerud,C,PHI,L,R,1984,46272,lerudst01,Steven Lerud,594099,Steven Lerud,C,LERUD19841013A,,,,113,Steven Lerud,lerudst01,9277,Steve Lerud,C,lerus001,Steven Lerud,8/30/2012,9277,Steve Lerud,C,
571927,Steven Matz,P,NYM,R,L,1991,99821,,,2107839,Steven Matz,SP,MATZ19910529A,33106,Steven Matz,SP,sa500832,Steven Matz,,9599,Steven Matz,P,,,,9599,Steven Matz,SP,
570615,Steven Moya,RF,DET,L,R,1991,66299,moyast01,Steven Moya,1956965,Steven Moya,LF,MOYA19910908A,32257,Steven Moya,LF,11854,Steven Moya,moyast01,9816,Steven Moya,RF,moyas001,Steven Moya,9/1/2014,9816,Steven Moyà,RF,
519306,Steven Souza Jr.,RF,TB,R,R,1989,56806,souzast01,Steven Souza,1741011,Steven Souza,RF,SOUZA19890424A,30632,Steven Souza,RF,5667,Steven Souza,souzast01,9671,Steven Souza Jr.,RF,souzs001,Steven Souza,4/13/2014,9671,Steven Souza,RF/CF,RF1
453214,Steven Wright,P,BOS,R,R,1984,56987,wrighst01,Steven Wright,2027446,Steven Wright,RP,WRIGHT19840930A,32587,Steven Wright,RP,8185,Steven Wright,wrighst01,9370,Steven Wright,P,wrigs001,Steven Wright,4/23/2013,9370,Steven Wright,RP,SP5
516935,Stolmy Pimentel,P,TEX,R,R,1990,57134,pimenst01,Stolmy Pimentel,1756631,Stolmy Pimentel,RP,PIMENTEL19900201A,31111,Stolmy Pimentel,RP,6415,Stolmy Pimentel,pimenst01,9508,Stolmy Pimentel,P,pimes001,Stolmy Pimentel,9/4/2013,9508,Stolmy Pimentel,RP,
516970,Sugar Ray Marimon,P,ATL,R,R,1988,56023,marimsu01,Sugar Ray Marimon,2034755,Sugar Ray Marimon,RP,,32990,Sugar Ray Marimon,RP,6027,Sugar Marimon,,9929,Sugar Ray Marimon,P,,,,9929,Sugar Ray Marimón,RP,
519008,T.J. McFarland,P,BAL,L,L,1989,58436,mcfartj01,T.J. McFarland,2029072,T.J. McFarland,RP,MCFARLAND19890608A,32680,T.J. McFarland,RP,3237,T.J. McFarland,mcfartj01,9350,T.J. McFarland,P,mcfat001,T.J. McFarland,4/6/2013,9350,T.J. McFarland,RP,RP6
592836,Taijuan Walker,P,SEA,R,R,1992,67148,walketa01,Taijuan Walker,1757981,Taijuan Walker,SP,WALKER19920813A,31864,Taijuan Walker,SP,11836,Taijuan Walker,walketa01,9321,Taijuan Walker,P,walkt004,Taijuan Walker,8/30/2013,9321,Taijuan Walker,SP,SP3
543699,Tanner Roark,P,WSH,R,R,1986,58921,roarkta01,Tanner Roark,1670955,Tanner Roark,RP,ROARK19861005A,31593,Tanner Roark,RP,8753,Tanner Roark,roarkta01,9484,Tanner Roark,P,roart001,Tanner Roark,8/7/2013,9484,Tanner Roark,RP/SP,RP3
489294,Tanner Scheppers,P,TEX,R,R,1987,61061,schepta01,Tanner Scheppers,1731943,Tanner Scheppers,RP,SCHEPPERS19870117A,30454,Tanner Scheppers,RP,10267,Tanner Scheppers,schepta01,8654,Tanner Scheppers,P,schet001,Tanner Scheppers,6/7/2012,8654,Tanner Scheppers,SP/RP,
605227,Taylor Featherston,3B,LAA,R,R,1989,70443,feathta01,Taylor Featherston,,,,,33407,Taylor Featherston,2B,12590,Taylor Featherston,,9917,Taylor Featherston,2B,,,,9917,Taylor Featherston,2B/SS,SS2
488919,Taylor Green,3B,MIL,L,R,1986,51783,greenta01,Taylor Green,1623770,Taylor Green,3B,GREEN19861102A,29405,Taylor Green,1B,9147,Taylor Green,greenta01,9030,Taylor Green,1B,greet005,Taylor Green,8/31/2011,9030,Taylor Green,1B/3B,
592398,Taylor Hill,P,WSH,R,R,1989,68579,hillta01,Taylor Hill,2119329,Taylor Hill,RP,,33382,Taylor Hill,RP,12515,Taylor Hill,hillta01,9746,Taylor Hill,P,hillt001,Taylor Hill,6/25/2014,9746,Taylor Hill,RP,RF3
518863,Taylor Jordan,P,WSH,R,R,1989,59336,jordata01,Taylor Jordan,2052551,Taylor Jordan,SP,JORDAN19890117A,31701,Taylor Jordan,SP,10466,Taylor Jordan,jordata01,9442,Taylor Jordan,P,jordt001,Taylor Jordan,6/29/2013,9442,Taylor Jordan,SP,
543380,Taylor Jungmann,P,MIL,R,R,1989,70756,,,1894630,Taylor Jungmann,SP,,32045,Taylor Jungmann,SP,,,,,,,,,,,,,
592506,Taylor Lindsey,2B,SD,L,R,1991,67045,,,1757979,Taylor Lindsey,SS,,31892,Taylor Lindsey,SS,,,,9888,Taylor Lindsey,2B,,,,9888,Taylor Lindsey,2B,
460003,Taylor Teagarden,C,NYM,R,R,1983,46822,teagata01,Taylor Teagarden,593277,Taylor Teagarden,C,TEAGARDEN19831221A,29191,Taylor Teagarden,C,5199,Taylor Teagarden,teagata01,8306,Taylor Teagarden,C,teagt001,Taylor Teagarden,7/18/2008,8306,Taylor Teagarden,C,
543853,Taylor Thompson,P,OAK,R,R,1987,60040,thompta01,Taylor Thompson,2119520,Taylor Thompson,RP,,33400,Taylor Thompson,RP,10019,Taylor Thompson,thompta01,9769,Taylor Thompson,P,thomt001,Taylor Thompson,7/20/2014,9769,Taylor Thompson,RP,
594027,Tayron Guerrero,P,SD,R,R,1991,67641,,,2159842,Tayron Guerrero,RP,,33654,Tayron Guerrero,RP,,,,,,,,,,,,,
605253,Terrance Gore,LF,KC,R,R,1991,69538,gorete01,Terrance Gore,2146190,Terrance Gore,LF,,33632,Terrance Gore,LF,13658,Terrance Gore,gorete01,9804,Terrance Gore,LF,goret001,Terrance Gore,9/2/2014,9804,Terrance Gore,LF,
519403,Thad Weber,P,TOR,R,R,1984,58292,weberth01,Thad Weber,1960771,Thad Weber,RP,WEBER19840928A,,,,8036,Thad Weber,weberth01,9160,Thad Weber,P,webet001,Thad Weber,4/22/2012,9160,Thad Weber,RP,
474494,Thomas Field,2B,TEX,R,R,1987,57835,fieldth01,Thomas Field,1740928,Tommy Field,2B,FIELD19870222A,30785,Tommy Field,2B,6262,Tommy Field,fieldth01,9081,Tommy Field,2B,fielt001,Thomas Field,9/11/2011,9081,Tommy Field,2B/SS,2B1
489166,Thomas Neal,LF,CHC,R,R,1987,51808,nealth01,Thomas Neal,1733549,Thomas Neal,LF,NEAL19870817A,30572,Thomas Neal,LF,9461,Thomas Neal,nealth01,9287,Thomas Neal,OF,nealt001,Thomas Neal,9/2/2012,9287,Thomas Neal,RF/LF,
542921,Tim Beckham,2B,TB,R,R,1990,58058,beckhti01,Tim Beckham,1663586,Tim Beckham,2B,BECKHAM19900127A,30212,Tim Beckham,2B,7949,Tim Beckham,beckhti01,8691,Tim Beckham,2B,beckt001,Tim Beckham,9/19/2013,8691,Tim Beckham,2B/SS,2B1
572718,Tim Berry,P,BAL,L,L,1991,66625,,,2107830,Tim Berry,SP,BERRY19910318A,31605,Tim Berry,SP,sa503777,Tim Berry,,9725,Tim Berry,P,,,,9725,Tim Berry,RP,
525768,Tim Collins,P,KC,L,L,1989,57679,colliti01,Tim Collins,1671045,Tim Collins,RP,COLLINS19890829A,30995,Tim Collins,RP,3164,Tim Collins,colliti01,8888,Tim Collins,P,collt001,Tim Collins,3/31/2011,8888,Tim Collins,RP,
608641,Tim Cooney,P,STL,L,L,1990,100289,cooneti01,Tim Cooney,2114446,Tim Cooney,SP,,33159,Tim Cooney,SP,13762,Tim Cooney,,9947,Tim Cooney,P,,,4/30/2015,9947,Tim Cooney,SP,
457422,Tim Dillard,P,MIL,R,R,1983,47352,dillati01,Tim Dillard,1098916,Tim Dillard,RP,DILLARD19830719A,,,,5518,Tim Dillard,dillati01,8255,Tim Dillard,P,dillt001,Tim Dillard,5/23/2008,,,,
543148,Tim Federowicz,C,SD,R,R,1987,58217,federti01,Tim Federowicz,1669884,Tim Federowicz,C,FEDEROWIC19870805A,31038,Tim Federowicz,C,8609,Tim Federowicz,federti01,9075,Tim Federowicz,C,fedet001,Tim Federowicz,9/11/2011,9075,Tim Federowicz,C,
218596,Tim Hudson,P,SF,R,R,1975,938,hudsoti01,Tim Hudson,132684,Tim Hudson,SP,HUDSON19750714A,4084,Tim Hudson,SP,921,Tim Hudson,hudsoti01,6245,Tim Hudson,P,hudst001,Tim Hudson,6/8/1999,6245,Tim Hudson,SP,SP4
453311,Tim Lincecum,P,SF,L,R,1984,51967,linceti01,Tim Lincecum,1182822,Tim Lincecum,SP,LINCECUM19840615A,28705,Tim Lincecum,SP,5705,Tim Lincecum,linceti01,7981,Tim Lincecum,P,linct001,Tim Lincecum,5/6/2007,7981,Tim Lincecum,SP,SP5
431162,Tim Stauffer,P,MIN,R,R,1982,45617,staufti01,Tim Stauffer,484529,Tim Stauffer,RP,STAUFFER19820602A,6207,Tim Stauffer,RP,6432,Tim Stauffer,staufti01,7500,Tim Stauffer,P,staut001,Tim Stauffer,5/11/2005,7500,Tim Stauffer,RP/SP,
543334,TJ House,P,CLE,R,L,1989,60836,housetj01,T.J. House,2027431,T.J. House,SP,HOUSE19890929A,32610,T.J. House,SP,9121,T.J. House,housetj01,9443,TJ House,P,houst002,T.J. House,5/17/2014,9443,TJ House,SP,
434298,Todd Coffey,P,LAD,R,R,1980,33967,coffeto01,Todd Coffey,530354,Todd Coffey,RP,COFFEY19800909A,,,,2467,Todd Coffey,coffeto01,7514,Todd Coffey,P,cofft001,Todd Coffey,4/19/2005,7514,Todd Coffey,RP,
592239,Todd Cunningham,CF,ATL,S,R,1989,66969,cunnito01,Todd Cunningham,1804764,Todd Cunningham,LF,CUNNINGHA19890320A,31227,Todd Cunningham,LF,10822,Todd Cunningham,cunnito01,9476,Todd Cunningham,LF,cunnt001,Todd Cunningham,7/30/2013,9476,Todd Cunningham,LF/CF,LF2
453943,Todd Frazier,3B,CIN,R,R,1986,53395,frazito01,Todd Frazier,1630078,Todd Frazier,3B,FRAZIER19860212A,30004,Todd Frazier,3B,785,Todd Frazier,frazito01,8629,Todd Frazier,3B,frazt001,Todd Frazier,5/23/2011,8629,Todd Frazier,3B/1B,3B1
445170,Todd Redmond,P,TOR,R,R,1985,48532,redmoto01,Todd Redmond,1200077,Todd Redmond,RP,REDMOND19850517A,30082,Todd Redmond,RP,9943,Todd Redmond,redmoto01,9218,Todd Redmond,P,redmt002,Todd Redmond,8/18/2012,9218,Todd Redmond,RP,
452733,Tom Gorzelanny,P,DET,R,L,1982,45530,gorzeto01,Tom Gorzelanny,566069,Tom Gorzelanny,RP,GORZELANN19820712A,6449,Tom Gorzelanny,RP,6244,Tom Gorzelanny,gorzeto01,7678,Tom Gorzelanny,P,gorzt001,Tom Gorzelanny,9/20/2005,7678,Tom Gorzelanny,RP/SP,RP4
543408,Tom Koehler,P,MIA,R,R,1986,58356,koehlto01,Tom Koehler,1795805,Tom Koehler,SP,KOEHLER19860629A,31079,Tom Koehler,SP,6570,Tom Koehler,koehlto01,9294,Tom Koehler,P,koeht001,Tom Koehler,9/5/2012,9294,Tom Koehler,SP,SP2
452666,Tom Wilhelmsen,P,SEA,R,R,1983,65756,wilheto01,Tom Wilhelmsen,1784885,Tom Wilhelmsen,RP,WILHELMSE19831216B,31517,Tom Wilhelmsen,RP,9975,Tom Wilhelmsen,wilheto01,8883,Tom Wilhelmsen,P,wilht001,Tom Wilhelmsen,4/3/2011,8883,Tom Wilhelmsen,RP,RP4
542513,Tomas Telis,C,TEX,S,R,1991,59818,telisto01,Tomas Telis,2118883,Tomas Telis,C,,33065,Tomas Telis,C,10067,Tomas Telis,telisto01,9797,Tomas Telis,C,telit001,Tomas Telis,8/25/2014,9797,Tomás Telís,C,
462102,Tommy Hanson,P,TEX,R,R,1986,52080,hansoto01,Tommy Hanson,1616925,Tommy Hanson,SP,HANSON19860828A,30191,Tommy Hanson,SP,9129,Tommy Hanson,hansoto01,8397,Tommy Hanson,P,hanst001,Tommy Hanson,6/7/2009,8397,Tommy Hanson,SP,
459415,Tommy Hottovy,P,TOR,L,L,1981,45539,hottoto01,Tommy Hottovy,1740948,Tommy Hottovy,RP,HOTTOVY19810709A,,,,7542,Tommy Hottovy,hottoto01,8954,Tommy Hottovy,P,hottt001,Tommy Hottovy,6/3/2011,8954,Tommy Hottovy,RP,
488984,Tommy Hunter,P,BAL,R,R,1986,57403,hunteto02,Tommy Hunter,1595123,Tommy Hunter,RP,HUNTER19860703A,29198,Tommy Hunter,RP,1157,Tommy Hunter,hunteto02,8312,Tommy Hunter,P,huntt002,Tommy Hunter,8/1/2008,8312,Tommy Hunter,RP/SP,RP3
571830,Tommy Joseph,C,PHI,R,R,1991,66557,,,1794784,Tommy Joseph,C,JOSEPH19910716A,31995,Tommy Joseph,C,sa500806,Tommy Joseph,,9101,Tommy Joseph,C,,,,9101,Tommy Joseph,C/1B,
592454,Tommy Kahnle,P,COL,R,R,1989,67028,kahnlto01,Tommy Kahnle,2040766,Tommy Kahnle,RP,KAHNLE19890807A,31867,Tommy Kahnle,RP,11384,Tommy Kahnle,kahnlto01,9653,Tommy Kahnle,P,kahnt001,Tommy Kahnle,4/3/2014,9653,Tommy Kahnle,RP,
600303,Tommy La Stella,2B,CHC,L,R,1989,69305,lasteto01,Tommy La Stella,1954553,Tommy La Stella,2B,,32217,Tommy La Stella,2B,12371,Tommy La Stella,lasteto01,9545,Tommy La Stella,2B,lastt001,Tommy La Stella,5/28/2014,9545,Tommy La Stella,2B,
518927,Tommy Layne,P,BOS,L,L,1984,55935,layneto01,Tommy Layne,1734604,Tommy Layne,RP,LAYNE19841102A,30588,Tommy Layne,RP,7501,Tom Layne,layneto01,9270,Tommy Layne,P,laynt001,Tom Layne,8/14/2012,9270,Tommy Layne,RP,RP5
523265,Tommy Medica,1B,SD,R,R,1988,65927,medicto01,Tommy Medica,2048696,Tommy Medica,1B,MEDICA19880409A,32882,Tommy Medica,1B,11147,Tommy Medica,medicto01,9531,Tommy Medica,1B,medit001,Tommy Medica,9/11/2013,9531,Tommy Medica,1B/LF,
543548,Tommy Milone,P,MIN,L,L,1987,58459,milonto01,Tommy Milone,1846229,Tommy Milone,SP,MILONE19870216A,31706,Tommy Milone,SP,7608,Tommy Milone,milonto01,9035,Tommy Milone,P,milot001,Tom Milone,9/3/2011,9035,Tommy Milone,SP,
502054,Tommy Pham,LF,STL,R,R,1988,50106,phamth01,Tommy Pham,1804466,Thomas Pham,CF,,31208,Thomas Pham,CF,2967,Thomas Pham,phamth01,9842,Tommy Pham,CF,phamt001,Tommy Pham,9/9/2014,9842,Tommy Pham,CF,
473234,Tony Abreu,2B,SF,S,R,1984,46923,abreuto01,Tony Abreu,593265,Tony Abreu,2B,ABREU19841113A,28777,Tony Abreu,2B,5053,Tony Abreu,abreuto01,8033,Tony Abreu,2B,abret001,Tony Abreu,5/22/2007,8033,Tony Abreu,2B/3B,
542999,Tony Campana,CF,LAA,L,L,1986,58124,campato01,Tony Campana,1665403,Tony Campana,CF,CAMPANA19860530A,30846,Tony Campana,CF,4964,Tony Campana,campato01,8933,Tony Campana,CF,campt001,Tony Campana,5/17/2011,8933,Tony Campana,CF/LF,
571561,Tony Cingrani,P,CIN,L,L,1989,70349,cingrto01,Tony Cingrani,1947829,Tony Cingrani,RP,CINGRANI19890705A,32135,Tony Cingrani,RP,12555,Tony Cingrani,cingrto01,9296,Tony Cingrani,P,cingt001,Tony Cingrani,9/9/2012,9296,Tony Cingrani,RP/SP,RP2
488810,Tony Cruz,C,STL,R,R,1986,55765,cruzto03,Tony Cruz,1661499,Tony Cruz,C,CRUZ19860818A,30936,Tony Cruz,C,2802,Tony Cruz,cruzto03,8938,Tony Cruz,C,cruzt002,Tony Cruz,5/24/2011,8938,Tony Cruz,C,C2
448242,Tony Gwynn Jr.,CF,PHI,L,R,1982,45423,gwynnto02,Tony Gwynn,489849,Tony Gwynn,CF,GWYNN19821004A,28516,Tony Gwynn,CF,6141,Tony Gwynn,gwynnto02,7814,Tony Gwynn Jr.,CF,gwynt002,Tony Gwynn,7/15/2006,7814,Tony Gwynn Jr.,CF/LF,
506997,Tony Sanchez,C,PIT,R,R,1988,59319,sanchto01,Tony Sanchez,1735793,Tony Sanchez,C,SANCHEZ19880520A,30584,Tony Sanchez,C,6178,Tony Sanchez,sanchto01,9394,Tony Sanchez,C,sanct001,Tony Sanchez,6/23/2013,9394,Tony Sánchez,C,
448609,Tony Sipp,P,HOU,L,L,1983,46630,sippto01,Tony Sipp,583494,Tony Sipp,RP,SIPP19830712A,28673,Tony Sipp,RP,8280,Tony Sipp,sippto01,7949,Tony Sipp,P,sippt001,Tony Sipp,4/22/2009,7949,Tony Sipp,RP,RP4
453265,Tony Watson,P,PIT,L,L,1985,56957,watsoto01,Tony Watson,1784882,Tony Watson,RP,WATSON19850530A,31513,Tony Watson,RP,3132,Tony Watson,watsoto01,8958,Tony Watson,P,watst001,Tony Watson,6/8/2011,8958,Tony Watson,RP,RP2
547172,Tony Wolters,C,CLE,L,R,1992,66017,,,2043940,Tony Wolters,C,,31844,Tony Wolters,C,,,,,,,,,,,,,
116338,Torii Hunter,RF,MIN,R,R,1975,1480,hunteto01,Torii Hunter,10813,Torii Hunter,RF,HUNTER19750718A,3723,Torii Hunter,RF,731,Torii Hunter,hunteto01,5884,Torii Hunter,RF,huntt001,Torii Hunter,8/22/1997,5884,Torii Hunter,RF,RF1
429715,Travis Blackley,P,TEX,L,L,1982,31670,blacktr01,Travis Blackley,392325,Travis Blackley,SP,BLACKLEY19821104A,6018,Travis Blackley,RP,3234,Travis Blackley,blacktr01,7369,Travis Blackley,P,blact001,Travis Blackley,7/1/2004,7369,Travis Blackley,RP,
459941,Travis Buck,LF,HOU,L,R,1983,47162,bucktr01,Travis Buck,1186194,Travis Buck,LF,BUCK19831118A,,,,4646,Travis Buck,bucktr01,7922,Travis Buck,OF,buckt001,Travis Buck,4/2/2007,7922,Travis Buck,RF,
518595,Travis d'Arnaud,C,NYM,R,R,1989,55784,darnatr01,Travis d'Arnaud,1730742,Travis d'Arnaud,C,DARNAUD19890210A,29951,Travis d'Arnaud,C,7739,Travis d'Arnaud,darnatr01,9096,Travis d'Arnaud,C,darnt001,Travis d'Arnaud,8/17/2013,9096,Travis d'Arnaud,C,
400098,Travis Hafner,DH,NYY,L,R,1977,1264,hafnetr01,Travis Hafner,223614,Travis Hafner,DH,HAFNER19770603A,4752,Travis Hafner,DH,1573,Travis Hafner,hafnetr01,6980,Travis Hafner,DH,hafnt001,Travis Hafner,8/6/2002,6980,Travis Hafner,DH,
448170,Travis Ishikawa,1B,SF,L,L,1983,37362,ishiktr01,Travis Ishikawa,549249,Travis Ishikawa,1B,ISHIKAWA19830924A,6509,Travis Ishikawa,1B,4793,Travis Ishikawa,ishiktr01,7734,Travis Ishikawa,1B,ishit001,Travis Ishikawa,4/18/2006,7734,Travis Ishikawa,1B,
543768,Travis Shaw,1B,BOS,L,R,1990,69188,shawtr01,Travis Shaw,2048656,Travis Shaw,3B,,32890,Travis Shaw,3B,11982,Travis Shaw,,9961,Travis Shaw,1B,,,,9961,Travis Shaw,1B/3B,
501983,Travis Snider,RF,BAL,L,L,1988,50073,snidetr01,Travis Snider,1232132,Travis Snider,RF,SNIDER19880202A,29189,Travis Snider,RF,2830,Travis Snider,snidetr01,8304,Travis Snider,RF,snidt001,Travis Snider,8/29/2008,8304,Travis Snider,RF/LF,RF1
475243,Travis Wood,P,CHC,R,L,1987,49168,woodtr01,Travis Wood,1717422,Travis Wood,SP,WOOD19870206A,30515,Travis Wood,SP,9884,Travis Wood,woodtr01,8630,Travis Wood,P,woodt004,Travis Wood,7/1/2010,8630,Travis Wood,SP,SP3
572204,Trayce Thompson,CF,CWS,R,R,1991,60737,,,1741020,Trayce Thompson,CF,THOMPSON19910315A,30743,Trayce Thompson,CF,sa500820,Trayce Thompson,,,,,,,,,,,
477054,Trayvon Robinson,LF,SD,S,R,1987,48550,robintr01,Trayvon Robinson,1603040,Trayvon Robinson,CF,ROBINSON19870901A,,,,9875,Trayvon Robinson,robintr01,9008,Trayvon Robinson,OF,robit001,Trayvon Robinson,8/5/2011,9008,Trayvon Robinson,LF,
545333,Trevor Bauer,P,CLE,R,R,1991,70335,bauertr01,Trevor Bauer,1852623,Trevor Bauer,SP,BAUER19910117A,32014,Trevor Bauer,SP,12703,Trevor Bauer,bauertr01,9122,Trevor Bauer,P,bauet001,Trevor Bauer,6/28/2012,9122,Trevor Bauer,SP,SP3
457707,Trevor Bell,P,CIN,L,R,1986,47068,belltr01,Trevor Bell,1666821,Trevor Bell,RP,BELL19861012A,30371,Trevor Bell,RP,7074,Trevor Bell,belltr01,8555,Trevor Bell,P,bellt002,Trevor Bell,8/12/2009,8555,Trevor Bell,RP,
502239,Trevor Cahill,P,ATL,R,R,1988,50199,cahiltr01,Trevor Cahill,1619075,Trevor Cahill,SP,CAHILL19880301A,30054,Trevor Cahill,SP,6249,Trevor Cahill,cahiltr01,8410,Trevor Cahill,P,cahit001,Trevor Cahill,4/7/2009,8410,Trevor Cahill,SP/RP,RP5
460067,Trevor Crowe,RF,HOU,S,R,1983,47391,crowetr01,Trevor Crowe,1098381,Trevor Crowe,LF,CROWE19831117A,28642,Trevor Crowe,RF,3402,Trevor Crowe,crowetr01,7918,Trevor Crowe,OF,crowt001,Trevor Crowe,4/9/2009,7918,Trevor Crowe,RF/CF,
543507,Trevor May,P,MIN,R,R,1989,58911,maytr01,Trevor May,1733562,Trevor May,SP,MAY19890923A,31263,Trevor May,SP,6398,Trevor May,maytr01,9783,Trevor May,P,may-t001,Trevor May,8/9/2014,9783,Trevor May,SP,SP6
461858,Trevor Plouffe,3B,MIN,R,R,1986,46607,plouftr01,Trevor Plouffe,1103761,Trevor Plouffe,3B,PLOUFFE19860615A,29441,Trevor Plouffe,3B,7462,Trevor Plouffe,plouftr01,8733,Trevor Plouffe,3B,plout001,Trevor Plouffe,5/21/2010,8733,Trevor Plouffe,3B,3B1
572096,Trevor Rosenthal,P,STL,R,R,1990,60664,rosentr01,Trevor Rosenthal,1937341,Trevor Rosenthal,RP,ROSENTHAL19900529A,31945,Trevor Rosenthal,RP,10745,Trevor Rosenthal,rosentr01,9240,Trevor Rosenthal,P,roset001,Trevor Rosenthal,7/18/2012,9240,Trevor Rosenthal,RP,RP1
